Supplement ID;Classification Code;Dietary supplement name;Protein (g);Total fat (g);Dietary fibre (g);Preformed vitamin A (retinol) (µg);Beta-carotene (µg);Provitamin A (b-carotene equivalents) (µg);Vitamin A retinol equivalents (µg);Thiamin (B1) (mg);Riboflavin (B2) (mg);Niacin (B3) (mg);Niacin derived equivalents (mg);Folic acid  (µg);Dietary folate equivalents  (µg);Vitamin B6 (mg);Vitamin B12  (µg);Vitamin C (mg);Vitamin E (mg);Calcium (Ca) (mg);Iodine (I) (µg);Iron (Fe) (mg);Magnesium (Mg) (mg);Phosphorus (P) (mg);Potassium (K) (mg);Selenium (Se) (µg);Sodium (Na) (mg);Zinc (Zn) (mg);Caffeine (mg);Cholesterol (mg);Total saturated fat (g);Total monounsaturated fat (g);Total polyunsaturated fat (g);Linoleic acid (g);Alpha-linolenic acid (g);Total long chain omega 3 fatty acids (mg);Total trans fatty acids (mg);Purchase Link;Image Link;Price
174637;33102;Swisse Pregnancy + Ultivite;0,27;0,52;0;3,8;5825;5825;974,6;1,29;1,4;18;18;500;833,3;41,4;2,6;59,7;7,1;23,4;250;6,97;14,4;0,9;1,9;65,1;8,8;10,76;0;2,3;0,16;0,11;0,25;0,03;0,04;164,5;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174681;33502;Honey Garlic In A Base Of Apple Cider Vinegar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174712;33503;Joint Support Advanced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,6;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174759;33201;Nature's Way True Odourless Fish Oil 1500 mg;0;1,41;0;11,3;0;0;11,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0,47;0,33;0,62;0,08;0,05;492;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174783;33101;Gastrolyte Rehydration Formula Orange;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,4;0;56,1;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174888;33111;Vitamax Vitamin D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174919;33301;Metagenics Resveratrol Healthy Ageing Complex;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174920;33101;Nature's Way Kids Smart Vita Gummies Vitamin C + Zinc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174921;33101;Nature's Way Kids Smart Vita Gummies Multi-Vitamin + Vegies;0;0;0;105,7;0;0;105,7;0;0;4,5;4,5;50;83,3;0,5;0,3;15;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174928;33108;Veins Clear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174934;33111;D3 Drops Forte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174935;33301;Remifemin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174971;33102;Everest Mens Multi;0,08;0,02;0;0;5000,2;5000,2;833,4;26,76;30;30;30;500;833,3;24,8;30;164,3;33,5;45,4;50,5;3;57,9;0;4;26,2;0;5,87;0,1;0;0,01;0,01;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174976;33112;Vitamin B12 1000mcg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174977;33102;Everest Womens Multi;0,07;0;0;0;5000,2;5000,2;833,4;44,6;50;50;50;500;833,3;41,4;50;164,3;33,5;66,9;50,5;4,9;41,6;0;2;26,2;0;4,89;0,1;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
174979;33101;Everest A-Z Multi 50+;0;0;0;401,6;2400;2400;801,6;2,39;2,4;18;18;300;500;3;3;120;12;177,2;100,1;3,5;100;136,5;40;25;0;5,01;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175094;33104;Ostelin Vitamin D and Calcium Chewable;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175104;33112;Menopause Complete;0;0;0;0;0;0;0;0;0;0;0;0;0;41,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175112;33101;Penta-Vite Liquid Multivitamins with Iron For Kids (1-12 Years) ;0;0;0;0;0;0;0;0,45;0,39;3;3;0;0;0,1;0;12;0;0;0;0,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175149;33105;Magnesium 250 mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175155;33402;Nature's Way Max Q10 CoQ10 150mg and L-Carnitine 500mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175334;33501;Swisse Ultiboost Inner Balance;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175379;33201;Nature's Own Liquid Fish Oil;0;0,85;0;6,8;0;0;6,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,1;0,28;0,2;0,37;0,05;0,03;295,2;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175429;33201;Bioglan Odourless Fish Oil 1500;0;1,41;0;11,3;0;0;11,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0,47;0,33;0,62;0,08;0,05;492;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175434;33301;Ethical Nutrients Cold & Flu Relief;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175574;33111;Vita Science Vitamin D3 1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175575;33205;Cenovis Prostate Health Saw Palmetto 3200;0;0,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17;0,12;0,02;0,02;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175606;33503;Everest Glucosamine 1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175626;33110;Folic Acid 400 mcg;0;0;0;0;0;0;0;0;0;0;0;400;666,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175642;33301;Cenovis Liver Support Milk Thistle 7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175666;33104;Pharmacy Choice Calcium with Vitamin D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175692;33201;Omega 3 Fish Oil 1000mg ;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175740;33101;Nutrition Care Iron Plus;0,09;0;0;0;0;0;0;8,92;10;10;10;500;833,3;8,3;200;50;0;0,8;0;44,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175806;33201;Myessential Fish Oil 1000 mg;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175894;33201;Swisse Ultiboost Wild Fish Oil (Liquid);0;0,82;0;6,5;0;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,9;0,27;0,19;0,36;0,05;0,03;285,4;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
175898;33301;Swisse Ultiboost Appetite Suppressant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176000;33102;Iron and Vitamin C;0;0;0;0;0;0;0;0;0;0;0;166,5;277,5;0;50;100;0;0;0;5,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176001;33102;Arbonne Essentials Calcium Plus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;204,2;0;0;34,7;81,8;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176005;33108;Vitamin C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176056;33301;Miraco Fitoxin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176073;33102;Berocca Focus 50+ Effervescent ;0;0;0;0;0;0;0;13,38;16,14;50;50;400;666,7;8,3;10;500;0;99,6;0;0;99,6;2,7;0;0;1;10,03;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176074;33102;Berocca Focus 50+ ;0;0;0;0;0;0;0;13,42;15;50;50;400;666,7;8,3;10;500;0;99,6;0;0;99,8;0;0;0;0;10,03;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176119;33102;Revenol;0;0;0;0;6000;6000;1000;0;0;0;0;0;0;0;0;44,9;18;5,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176171;33201;Nature’s Way True Odourless Double Strength Fish Oil;0;0,98;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,09;0,19;0,7;0,05;0,03;567;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176183;33103;Cascading Revenol;0,01;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;67,3;33,5;7,7;0;0;0;0;6,7;13;0;1,96;1,4;0;0,01;0,01;0,08;0,07;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176310;33103;Lifepak;0,07;0;0;363,4;3754;3754;989,1;3,75;4,25;10;10;300;500,1;5,1;15;200,1;101,9;151,4;25,1;0;62,1;27;0,2;14;0;3,68;2,8;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176357;33109;Nature's Way Natural Vitamin E 1000 IU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176366;33301;Reducta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176367;33201;OMEGALIFE Odourless Wild Salmon Oil;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176403;33202;Cenovis Multivitamin Plus Fish Oil ;0;0,24;0;292,6;0;0;292,6;1,1;1,3;16;16;200;333,3;1,1;0;60;6,7;125,3;0;6,18;53,6;0;0;0;0;5,98;0;1,1;0,08;0,06;0,1;0,01;0,01;82;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176536;33111;Vitamin D3 1000 IU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176539;33201;Wild Fish Oils 180 EPA/120 DHA;0;0,98;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,24;0,22;0,52;0,07;0,04;399;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176576;33302;XLR8 Thermogenic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,9;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176587;33108;Ultra Potent-C;0,01;0;0;0;375;375;62,5;0;0;0;0;0;0;0;0;611,6;0;5,1;0;0;0;0;0;0;15,3;1,22;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176600;33301;D'care;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176679;33301;Blackmores Migraine Aid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176855;33301;Cenovis Celery 2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176878;33111;Amcal Ostecap Vitamin D Supplement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176886;33111;Guardian Ostecap Vitamin D Supplement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176889;33202;Wagner Omega 3 Fish Oil 1500mg + Vitamin D;0;1,41;0;11,3;0;0;11,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0,47;0,33;0,62;0,08;0,05;492;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
176890;33504;Ubiquinone ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177145;33104;Ostevit D & Calcium One A Day;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177183;33109;Nutra-Life Cholesterol Balance;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177222;33101;Healthy Care Mega B Energy Booster Tablets (V2);0;0;0;0;0;0;0;45,95;25;50;50;90;150;41,4;50;100;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177263;33101;Ultra Muscleze;0,48;0;0;0;0;0;0;4,46;0;4;4;30;50;8,3;4;0;10,7;1,4;0;0;63,6;1,8;10,8;5;0,4;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177403;33502;Nature Essence  Organic Propolis 1000mg Powder ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177437;33301;Olive Leaf Extract Peppermint Flavour;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177449;33101;Bsc Multi Vitamin with Executive Stress Formula;0,12;0;0;734,8;0;0;734,8;66,89;30;75,03;75,03;400;666,7;41,4;75;100;16,7;55,8;150,1;10,95;67,1;95,7;0;26,2;1,2;9,78;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177515;33503;Kordel's Joint Factors ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,8;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177618;33201;Nature's Own Fish Oil 2000mg;0;1,88;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0,62;0,44;0,82;0,1;0,06;656;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177650;33201;Nature's Own Odourless Fish Oil 2000mg;0;1,88;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0,62;0,44;0,82;0,1;0,06;656;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177651;33201;Super Strength Fish Oil;0;0,98;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,09;0,19;0,7;0,05;0,03;567;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177683;33501;Inner Health Candex;0,82;0,06;0,2;0;0;0;0;0,4;0,08;0,04;0,04;0;20;0;0;0;0;1,4;0;0,32;1;28;32;0;1,2;0,2;0;0;0,03;0,02;0,02;0,01;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177688;33301;Endura Sports Injury Relief;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177689;33104;Ostevit D & Calcium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;599,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177716;33504;Faulding CoQ10 Rapid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177850;33104;Neo Health CalcIUm 600mg + Vitamin D 500IU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;599,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177851;33108;Thompson's Vitamin C 1000mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1018,2;0;0;0;0;0;0;0;0;52,6;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
177856;33102;Nature's Way Rest & Restore Nightly Multivitamin;0;0,08;0;0;300;300;50;1,01;1,1;14;14;400;666,7;1,3;2,4;100;16,2;63;75;5,26;208,3;2;2;26;1,1;5,01;0;0;0,01;0,01;0,06;0,01;0,04;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
178024;33301;Bilberry 5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
178026;33504;CoQ10 100mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
